,name,critic_score,critic_count,user_score,user_count
18139,Tropico 5,75.0,51.0,7,351.0
18145,Reality Fighters,54.0,39.0,3.8,30.0
18149,Dragon Ball: Origins,78.0,18.0,7.5,15.0
18151,FIFA 17,84.0,12.0,4.2,160.0
18152,FIFA 17,84.0,12.0,4.2,160.0
18153,FIFA 17,84.0,12.0,4.2,160.0
18169,Armored Core: Verdict Day,66.0,18.0,7.4,28.0
18170,Armored Core: Verdict Day,66.0,18.0,7.4,28.0
18178,Lost in Shadow,68.0,38.0,8.7,18.0
18190,NHL 2K3,89.0,17.0,7.1,14.0
18191,NHL 2K3,89.0,17.0,7.1,14.0
18192,NHL 2K3,89.0,17.0,7.1,14.0
18193,Die Hard: Vendetta,54.0,23.0,7,10.0
18194,F1 2002,81.0,11.0,6.4,10.0
18195,F1 2002,81.0,11.0,6.4,10.0
18196,F1 2002,81.0,11.0,6.4,10.0
18197,Every Extend Extra,74.0,45.0,7.3,9.0
18198,FIFA Soccer,73.0,23.0,7.7,22.0
18199,FIFA Soccer,73.0,23.0,7.7,22.0
18201,Darkspore,65.0,52.0,6,133.0
18203,Sphinx and the Cursed Mummy,79.0,21.0,9.1,11.0
18204,Sphinx and the Cursed Mummy,79.0,21.0,9.1,11.0
18205,Sphinx and the Cursed Mummy,79.0,21.0,9.1,11.0
18206,Sphinx and the Cursed Mummy,79.0,21.0,9.1,11.0
18209,GT Advance 2: Rally Racing,77.0,12.0,6,4.0
18212,Deception IV: Blood Ties,70.0,19.0,8.2,27.0
18213,Deception IV: Blood Ties,70.0,19.0,8.2,27.0
18215,Tenchu: Shadow Assassins,68.0,18.0,7.4,18.0
18216,Tenchu: Shadow Assassins,68.0,18.0,7.4,18.0
18223,Dead Man's Hand,62.0,31.0,8.1,9.0
18224,Dead Man's Hand,62.0,31.0,8.1,9.0
18225,Smash Cars,67.0,15.0,9,5.0
18226,Smash Cars,67.0,15.0,9,5.0
18227,NASCAR 07,68.0,26.0,8.9,16.0
18228,NASCAR 07,68.0,26.0,8.9,16.0
18230,Tecmo Bowl: Kickoff,66.0,21.0,7.3,8.0
18231,Lost Horizon,77.0,24.0,7.9,27.0
18239,Dokapon Kingdom,61.0,8.0,6.5,8.0
18240,Dokapon Kingdom,61.0,8.0,6.5,8.0
18242,Puzzle Quest 2,74.0,27.0,5.8,11.0
18243,Puzzle Quest 2,74.0,27.0,5.8,11.0
18244,Phantasy Star Collection,76.0,20.0,8.1,7.0
18249,Disney Art Academy,72.0,16.0,6.8,5.0
18250,A Witch's Tale,50.0,17.0,6.2,9.0
18254,Hyperdimension Neptunia U: Action Unleashed,71.0,20.0,6.8,44.0
18255,Retro Game Challenge,77.0,30.0,7.3,15.0
18263,FIFA Street 2,63.0,16.0,5.7,7.0
18264,FIFA Street 2,63.0,16.0,5.7,7.0
18265,FIFA Street 2,63.0,16.0,5.7,7.0
18267,Fantastic Four: Rise of the Silver Surfer,45.0,30.0,5.4,16.0
18268,Fantastic Four: Rise of the Silver Surfer,45.0,30.0,5.4,16.0
18269,Fantastic Four: Rise of the Silver Surfer,45.0,30.0,5.4,16.0
18270,Fantastic Four: Rise of the Silver Surfer,45.0,30.0,5.4,16.0
18271,Fantastic Four: Rise of the Silver Surfer,45.0,30.0,5.4,16.0
18272,Monster Madness: Battle for Suburbia,55.0,29.0,5.2,18.0
18273,Monster Madness: Battle for Suburbia,55.0,29.0,5.2,18.0
18278,Tom Clancy's EndWar,68.0,7.0,5.9,8.0
18279,Tom Clancy's EndWar,68.0,7.0,5.9,8.0
18280,Tom Clancy's EndWar,68.0,7.0,5.9,8.0
18281,Tom Clancy's EndWar,68.0,7.0,5.9,8.0
18282,Tom Clancy's EndWar,68.0,7.0,5.9,8.0
18288,NFL Head Coach 09,67.0,14.0,8.4,28.0
18289,NFL Head Coach 09,67.0,14.0,8.4,28.0
18292,Blood Drive,40.0,21.0,6.5,10.0
18293,Blood Drive,40.0,21.0,6.5,10.0
18296,Phantom Dust,81.0,37.0,8.5,35.0
18303,Growlanser Generations,81.0,19.0,7.7,19.0
18307,Fatal Frame: Maiden of Black Water,67.0,58.0,7.6,226.0
18308,Prince of Persia: Rival Swords,74.0,16.0,8.2,19.0
18313,Cold Winter,73.0,41.0,8.2,23.0
18314,Ring of Red,82.0,15.0,8.7,11.0
18316,Stubbs the Zombie in Rebel Without a Pulse,75.0,55.0,8.1,16.0
18317,Stubbs the Zombie in Rebel Without a Pulse,75.0,55.0,8.1,16.0
18318,Stubbs the Zombie in Rebel Without a Pulse,75.0,55.0,8.1,16.0
18319,Batman: Dark Tomorrow,25.0,13.0,3.6,18.0
18320,Batman: Dark Tomorrow,25.0,13.0,3.6,18.0
18322,Ping Pals,28.0,17.0,3.9,26.0
18323,MLB 13: The Show,75.0,7.0,7.5,21.0
18324,MLB 13: The Show,75.0,7.0,7.5,21.0
18326,18 Wheeler: American Pro Trucker,52.0,17.0,6.8,8.0
18327,18 Wheeler: American Pro Trucker,52.0,17.0,6.8,8.0
18328,18 Wheeler: American Pro Trucker,52.0,17.0,6.8,8.0
18334,Split/Second,63.0,16.0,6.7,15.0
18335,Split/Second,63.0,16.0,6.7,15.0
18336,Split/Second,63.0,16.0,6.7,15.0
18337,Split/Second,63.0,16.0,6.7,15.0
18338,Warhammer: Battle March,55.0,30.0,6.7,20.0
18339,Batman: Rise of Sin Tzu,67.0,17.0,7.7,6.0
18340,Batman: Rise of Sin Tzu,67.0,17.0,7.7,6.0
18341,Batman: Rise of Sin Tzu,67.0,17.0,7.7,6.0
18342,Batman: Rise of Sin Tzu,67.0,17.0,7.7,6.0
18343,The King of Fighters XII,63.0,57.0,4.2,33.0
18344,The King of Fighters XII,63.0,57.0,4.2,33.0
18351,Coraline,39.0,5.0,2,6.0
18353,Cold Fear,68.0,39.0,7.7,27.0
18354,Cold Fear,68.0,39.0,7.7,27.0
18355,Cold Fear,68.0,39.0,7.7,27.0
18357,Zubo,75.0,19.0,7.6,75.0
18360,NHL Hitz 20-03,81.0,19.0,8.5,13.0
18361,NHL Hitz 20-03,81.0,19.0,8.5,13.0
18362,NHL Hitz 20-03,81.0,19.0,8.5,13.0
18363,Murakumo: Renegade Mech Pursuit,48.0,18.0,7.5,4.0
18365,Gun Metal,63.0,17.0,7.6,8.0
18370,BloodRayne,73.0,17.0,8.5,4.0
18371,BloodRayne,73.0,17.0,8.5,4.0
18372,BloodRayne,73.0,17.0,8.5,4.0
18373,BloodRayne,73.0,17.0,8.5,4.0
18377,ECW Anarchy Rulz,43.0,7.0,6.3,4.0
18378,ECW Anarchy Rulz,43.0,7.0,6.3,4.0
18380,Where the Wild Things Are,51.0,10.0,5.4,5.0
18381,Where the Wild Things Are,51.0,10.0,5.4,5.0
18383,TMNT,37.0,7.0,4.1,12.0
18384,TMNT,37.0,7.0,4.1,12.0
18385,TMNT,37.0,7.0,4.1,12.0
18386,TMNT,37.0,7.0,4.1,12.0
18387,TMNT,37.0,7.0,4.1,12.0
18388,TMNT,37.0,7.0,4.1,12.0
18389,TMNT,37.0,7.0,4.1,12.0
18403,MLB Power Pros,80.0,10.0,8.8,11.0
18404,MLB Power Pros,80.0,10.0,8.8,11.0
18405,Dementium II,75.0,25.0,8.3,31.0
18407,GoldenEye: Rogue Agent,58.0,25.0,7.5,18.0
18408,GoldenEye: Rogue Agent,58.0,25.0,7.5,18.0
18409,GoldenEye: Rogue Agent,58.0,25.0,7.5,18.0
18410,GoldenEye: Rogue Agent,58.0,25.0,7.5,18.0
18412,BlazBlue: Calamity Trigger Portable,82.0,14.0,7.8,18.0
18413,AirForce Delta Strike,66.0,22.0,7,6.0
18416,Pimp My Ride,26.0,4.0,3.8,8.0
18417,Pimp My Ride,26.0,4.0,3.8,8.0
18419,Capcom vs. SNK 2 EO,68.0,20.0,8.9,27.0
18420,Capcom vs. SNK 2 EO,68.0,20.0,8.9,27.0
18421,Hot Wheels Velocity X,55.0,4.0,6.4,5.0
18422,Open Season,59.0,15.0,7.3,9.0
18425,de Blob 2,75.0,11.0,8.2,6.0
18426,de Blob 2,75.0,11.0,8.2,6.0
18427,de Blob 2,75.0,11.0,8.2,6.0
18428,de Blob 2,75.0,11.0,8.2,6.0
18429,de Blob 2,75.0,11.0,8.2,6.0
18430,de Blob 2,75.0,11.0,8.2,6.0
18431,Call of Juarez: The Cartel,51.0,12.0,3.3,126.0
18432,Call of Juarez: The Cartel,51.0,12.0,3.3,126.0
18433,Call of Juarez: The Cartel,51.0,12.0,3.3,126.0
18441,Space Chimps,57.0,7.0,5.3,12.0
18442,FIFA Soccer 06,77.0,17.0,7.7,20.0
18443,FIFA Soccer 06,77.0,17.0,7.7,20.0
18444,FIFA Soccer 06,77.0,17.0,7.7,20.0
18445,FIFA Soccer 06,77.0,17.0,7.7,20.0
18446,FIFA Soccer 06,77.0,17.0,7.7,20.0
18447,JASF: Jane's Advanced Strike Fighters,41.0,7.0,3.1,7.0
18454,Cloudy With a Chance of Meatballs,68.0,4.0,5.3,4.0
18455,Cloudy With a Chance of Meatballs,68.0,4.0,5.3,4.0
18457,Stronghold,81.0,19.0,8.9,224.0
18460,Ridge Racer Unbounded,71.0,59.0,7.7,56.0
18461,Ridge Racer Unbounded,71.0,59.0,7.7,56.0
18462,Ridge Racer Unbounded,71.0,59.0,7.7,56.0
18464,Mortal Kombat: Deception,77.0,14.0,8.9,15.0
18465,Mortal Kombat: Deception,77.0,14.0,8.9,15.0
18466,Mortal Kombat: Deception,77.0,14.0,8.9,15.0
18467,ESPN NHL Hockey,88.0,25.0,8.4,24.0
18468,ESPN NHL Hockey,88.0,25.0,8.4,24.0
18472,John Daly's ProStroke Golf,58.0,23.0,4.1,8.0
18477,Worms Forts: Under Siege,63.0,21.0,8,15.0
18478,Worms Forts: Under Siege,63.0,21.0,8,15.0
18479,Worms Forts: Under Siege,63.0,21.0,8,15.0
18482,Project: Snowblind,79.0,44.0,7,10.0
18483,Project: Snowblind,79.0,44.0,7,10.0
18484,Project: Snowblind,79.0,44.0,7,10.0
18485,Astro Boy: The Video Game,56.0,4.0,5,4.0
18486,Astro Boy: The Video Game,56.0,4.0,5,4.0
18487,Gabrielle's Ghostly Groove 3D,62.0,9.0,7.4,9.0
18492,Cake Mania,55.0,23.0,6.1,7.0
18493,Disney's Extreme Skate Adventure,76.0,15.0,8.3,7.0
18494,Disney's Extreme Skate Adventure,76.0,15.0,8.3,7.0
18495,Disney's Extreme Skate Adventure,76.0,15.0,8.3,7.0
18503,Odama,62.0,42.0,8,17.0
18507,Naval Ops: Warship Gunner,67.0,17.0,8.9,23.0
18512,Bionicle Heroes,51.0,4.0,5.2,5.0
18513,Bionicle Heroes,51.0,4.0,5.2,5.0
18514,Bionicle Heroes,51.0,4.0,5.2,5.0
18515,Bionicle Heroes,51.0,4.0,5.2,5.0
18516,Bionicle Heroes,51.0,4.0,5.2,5.0
18517,The King of Fighters 2000/2001,71.0,31.0,8.6,17.0
18518,Valkyrie Drive: Bhikkhuni,72.0,7.0,8.5,11.0
18539,Bodycount,50.0,40.0,3.5,28.0
18540,Bodycount,50.0,40.0,3.5,28.0
18542,Ninja Assault,60.0,17.0,5.3,4.0
18543,Samurai Warriors 4,76.0,5.0,8.6,18.0
18562,Alias,64.0,31.0,8,10.0
18563,Alias,64.0,31.0,8,10.0
18566,Calling,49.0,28.0,6.7,16.0
18568,Night at the Museum: Battle of the Smithsonian,50.0,15.0,7.1,8.0
18569,Night at the Museum: Battle of the Smithsonian,50.0,15.0,7.1,8.0
18573,Spyborgs,66.0,30.0,6.3,6.0
18577,NHL Rivals 2004,65.0,39.0,8.8,20.0
18578,Bodycount,53.0,61.0,4.7,73.0
18579,Bodycount,53.0,61.0,4.7,73.0
18586,Avatar: The Last Airbender,57.0,9.0,6.3,10.0
18587,Avatar: The Last Airbender,57.0,9.0,6.3,10.0
18588,Avatar: The Last Airbender,57.0,9.0,6.3,10.0
18589,Avatar: The Last Airbender,57.0,9.0,6.3,10.0
18590,Avatar: The Last Airbender,57.0,9.0,6.3,10.0
18591,Avatar: The Last Airbender,57.0,9.0,6.3,10.0
18592,Death Jr.: Root of Evil,71.0,14.0,8.1,14.0
18595,Michael Phelps: Push the Limit,48.0,10.0,3.5,6.0
18597,Lost in Blue,69.0,33.0,7.8,21.0
18601,Batman: Return to Arkham,77.0,6.0,8.2,43.0
18609,Constantine,58.0,29.0,7.4,24.0
18610,Constantine,58.0,29.0,7.4,24.0
18611,Charlie and the Chocolate Factory,39.0,20.0,0.5,8.0
18612,Charlie and the Chocolate Factory,39.0,20.0,0.5,8.0
18613,Charlie and the Chocolate Factory,39.0,20.0,0.5,8.0
18614,Charlie and the Chocolate Factory,39.0,20.0,0.5,8.0
18615,Dynasty Tactics 2,78.0,18.0,9.1,13.0
18616,Real World Golf,73.0,11.0,6.3,4.0
18617,Real World Golf,73.0,11.0,6.3,4.0
18619,Ty the Tasmanian Tiger 2: Bush Rescue,69.0,29.0,8.8,4.0
18620,Ty the Tasmanian Tiger 2: Bush Rescue,69.0,29.0,8.8,4.0
18621,Ty the Tasmanian Tiger 2: Bush Rescue,69.0,29.0,8.8,4.0
18622,Ty the Tasmanian Tiger 2: Bush Rescue,69.0,29.0,8.8,4.0
18631,Mushroom Men: Rise of the Fungi,45.0,16.0,7.3,4.0
18632,The Polar Express,40.0,7.0,4.7,9.0
18633,The Polar Express,40.0,7.0,4.7,9.0
18634,BMX XXX,58.0,26.0,7.8,9.0
18635,BMX XXX,58.0,26.0,7.8,9.0
18636,BMX XXX,58.0,26.0,7.8,9.0
18640,Frogger: Helmet Chaos,66.0,18.0,6.4,5.0
18642,Pimp My Ride,38.0,14.0,3.8,29.0
18643,Pimp My Ride,38.0,14.0,3.8,29.0
18654,RIGS: Mechanized Combat League,79.0,42.0,7.9,76.0
18659,Hellboy: The Science of Evil,44.0,31.0,5.7,9.0
18660,Hellboy: The Science of Evil,44.0,31.0,5.7,9.0
18661,Hellboy: The Science of Evil,44.0,31.0,5.7,9.0
18666,NBA Live 16,60.0,17.0,5.6,62.0
18667,NBA Live 16,60.0,17.0,5.6,62.0
18672,Sonic Generations,77.0,11.0,8.3,337.0
18673,Sonic Generations,77.0,11.0,8.3,337.0
18674,Sonic Generations,77.0,11.0,8.3,337.0
18675,Sonic Generations,77.0,11.0,8.3,337.0
18680,Astro Boy: The Video Game,48.0,17.0,3.5,4.0
18681,Astro Boy: The Video Game,48.0,17.0,3.5,4.0
18702,Rengoku: The Tower of Purgatory,43.0,30.0,5.6,22.0
18706,Bust-A-Move DS,75.0,14.0,7,6.0
18708,God Eater 2: Rage Burst,69.0,35.0,8,79.0
18709,God Eater 2: Rage Burst,69.0,35.0,8,79.0
18714,BlazBlue: Continuum Shift II,64.0,14.0,6.1,19.0
18715,BlazBlue: Continuum Shift II,64.0,14.0,6.1,19.0
18717,Mega Man Zero 4,77.0,17.0,9.1,21.0
18718,NASCAR '14,67.0,7.0,4.6,20.0
18719,Where the Wild Things Are,53.0,8.0,4.8,4.0
18720,Where the Wild Things Are,53.0,8.0,4.8,4.0
18727,Dawn of Discovery,82.0,11.0,7.3,7.0
18728,Dawn of Discovery,82.0,11.0,7.3,7.0
18729,Dawn of Discovery,82.0,11.0,7.3,7.0
18730,Pro Evolution Soccer 2016,85.0,14.0,6.2,144.0
18731,Pro Evolution Soccer 2016,85.0,14.0,6.2,144.0
18732,Pro Evolution Soccer 2016,85.0,14.0,6.2,144.0
18734,Tiger Woods PGA Tour 06,82.0,19.0,4.8,4.0
18735,Tiger Woods PGA Tour 06,82.0,19.0,4.8,4.0
18736,Tiger Woods PGA Tour 06,82.0,19.0,4.8,4.0
18737,Tiger Woods PGA Tour 06,82.0,19.0,4.8,4.0
18738,Tiger Woods PGA Tour 06,82.0,19.0,4.8,4.0
18739,Tiger Woods PGA Tour 06,82.0,19.0,4.8,4.0
18751,Reign of Fire,54.0,9.0,5.9,7.0
18752,Reign of Fire,54.0,9.0,5.9,7.0
18753,Reign of Fire,54.0,9.0,5.9,7.0
18754,Reign of Fire,54.0,9.0,5.9,7.0
18756,MLB 14: The Show,68.0,6.0,7,25.0
18757,MLB 14: The Show,68.0,6.0,7,25.0
18758,Rogue Warrior,28.0,33.0,2.8,64.0
18759,Rogue Warrior,28.0,33.0,2.8,64.0
18760,Rogue Warrior,28.0,33.0,2.8,64.0
18773,Fight Club,37.0,29.0,4.7,13.0
18774,Fight Club,37.0,29.0,4.7,13.0
18778,Tom Clancy's Splinter Cell: Conviction,83.0,20.0,5.2,672.0
18779,Tom Clancy's Splinter Cell: Conviction,83.0,20.0,5.2,672.0
18792,FlatOut: Ultimate Carnage,80.0,44.0,8.8,66.0
18793,FlatOut: Ultimate Carnage,80.0,44.0,8.8,66.0
18797,Dragon Ball Z: Battle of Z,66.0,7.0,7.5,54.0
18798,Dragon Ball Z: Battle of Z,66.0,7.0,7.5,54.0
18799,Dragon Ball Z: Battle of Z,66.0,7.0,7.5,54.0
18806,Dead to Rights II,54.0,35.0,7.4,5.0
18807,Dead to Rights II,54.0,35.0,7.4,5.0
18812,Pac-Man and the Ghostly Adventures 2,60.0,7.0,6.5,10.0
18813,Pac-Man and the Ghostly Adventures 2,60.0,7.0,6.5,10.0
18814,Trauma Center: Under the Knife 2,79.0,29.0,8.5,11.0
18825,SimCity 2000,62.0,9.0,7.8,11.0
18830,X-Men: The Official Game,50.0,17.0,7.8,6.0
18831,X-Men: The Official Game,50.0,17.0,7.8,6.0
18832,X-Men: The Official Game,50.0,17.0,7.8,6.0
18833,X-Men: The Official Game,50.0,17.0,7.8,6.0
18834,X-Men: The Official Game,50.0,17.0,7.8,6.0
18835,X-Men: The Official Game,50.0,17.0,7.8,6.0
18836,X-Men: The Official Game,50.0,17.0,7.8,6.0
18837,"Sakura Wars: So Long, My Love",75.0,30.0,7.3,31.0
18838,"Sakura Wars: So Long, My Love",75.0,30.0,7.3,31.0
18840,Mind Zero,59.0,13.0,6,72.0
18841,Rocky Balboa,58.0,17.0,6.6,11.0
18846,Gravity Games Bike: Street Vert Dirt,24.0,12.0,4.1,27.0
18847,Top Spin,67.0,28.0,7.8,12.0
18848,Top Spin,67.0,28.0,7.8,12.0
18853,UFC: Tapout 2,66.0,14.0,7.3,4.0
18855,The Book of Unwritten Tales,82.0,32.0,8.2,144.0
18859,The Godfather: Mob Wars,59.0,34.0,7.9,16.0
18864,Vexx,70.0,21.0,8.5,10.0
18865,Vexx,70.0,21.0,8.5,10.0
18866,Vexx,70.0,21.0,8.5,10.0
18867,F1 Career Challenge,70.0,15.0,7.7,15.0
18868,Pariah,70.0,52.0,7.4,19.0
18869,Pariah,70.0,52.0,7.4,19.0
18872,Metal Slug 3,76.0,56.0,5.1,15.0
18873,Metal Slug 3,76.0,56.0,5.1,15.0
18876,Sacred 3,56.0,13.0,3.4,46.0
18877,Sacred 3,56.0,13.0,3.4,46.0
18880,Winning Eleven: Pro Evolution Soccer 2007,79.0,22.0,6.5,33.0
18881,Winning Eleven: Pro Evolution Soccer 2007,79.0,22.0,6.5,33.0
18882,Winning Eleven: Pro Evolution Soccer 2007,79.0,22.0,6.5,33.0
18883,Banjo-Pilot,68.0,22.0,5.9,9.0
18884,Gallop Racer 2006,69.0,15.0,8.3,8.0
18885,Wasteland 2,81.0,65.0,7.3,1170.0
18886,The First Templar,52.0,21.0,6.3,26.0
18887,The First Templar,52.0,21.0,6.3,26.0
18888,Patapon 2,81.0,49.0,8.3,62.0
18890,Frogger: Ancient Shadow,54.0,17.0,4,5.0
18891,Frogger: Ancient Shadow,54.0,17.0,4,5.0
18892,Frogger: Ancient Shadow,54.0,17.0,4,5.0
18894,Pro Evolution Soccer 2014,74.0,9.0,4.4,239.0
18895,Pro Evolution Soccer 2014,74.0,9.0,4.4,239.0
18896,Pro Evolution Soccer 2014,74.0,9.0,4.4,239.0
18898,Metal Arms: Glitch in the System,83.0,30.0,9.3,19.0
18899,Metal Arms: Glitch in the System,83.0,30.0,9.3,19.0
18900,Metal Arms: Glitch in the System,83.0,30.0,9.3,19.0
18903,Tom Clancy's Splinter Cell: Chaos Theory,81.0,28.0,8.5,15.0
18904,Tom Clancy's Splinter Cell: Chaos Theory,81.0,28.0,8.5,15.0
18907,The Lord of the Rings: Conquest,61.0,9.0,7.8,6.0
18908,The Lord of the Rings: Conquest,61.0,9.0,7.8,6.0
18909,The Lord of the Rings: Conquest,61.0,9.0,7.8,6.0
18910,The Lord of the Rings: Conquest,61.0,9.0,7.8,6.0
18920,Gretzky NHL,61.0,23.0,7.4,10.0
18923,Dropship: United Peace Force,78.0,17.0,8.6,10.0
18924,Road Rash: Jailbreak,78.0,15.0,9.3,23.0
18925,Syberia,72.0,17.0,7,5.0
18926,Syberia,72.0,17.0,7,5.0
18927,Syberia,72.0,17.0,7,5.0
18928,Syberia,72.0,17.0,7,5.0
18929,Syberia,72.0,17.0,7,5.0
18930,Thrillville: Off the Rails,72.0,7.0,0.6,24.0
18931,Thrillville: Off the Rails,72.0,7.0,0.6,24.0
18932,Thrillville: Off the Rails,72.0,7.0,0.6,24.0
18933,Thrillville: Off the Rails,72.0,7.0,0.6,24.0
18934,Thrillville: Off the Rails,72.0,7.0,0.6,24.0
18935,Cloudy With a Chance of Meatballs,66.0,9.0,6,5.0
18936,Cloudy With a Chance of Meatballs,66.0,9.0,6,5.0
18937,G1 Jockey 3,71.0,12.0,9,10.0
18940,Exit DS,64.0,25.0,6.7,6.0
18943,Riviera: The Promised Land,76.0,26.0,9.2,21.0
18944,Riviera: The Promised Land,76.0,26.0,9.2,21.0
18945,Blades of Time,52.0,23.0,6.5,30.0
18946,Blades of Time,52.0,23.0,6.5,30.0
18947,Blades of Time,52.0,23.0,6.5,30.0
18948,Yggdra Union: We'll Never Fight Alone,73.0,17.0,7.9,18.0
18954,Bujingai: The Forsaken City,72.0,28.0,7.5,14.0
18956,Universe at War: Earth Assault,66.0,44.0,8.3,57.0
18957,Universe at War: Earth Assault,66.0,44.0,8.3,57.0
18969,Rome: Total War,92.0,58.0,9.1,1050.0
18971,Doom 3,87.0,83.0,7.6,896.0
18979,NASCAR The Game: Inside Line,72.0,7.0,3.4,27.0
18983,Colin McRae Rally 04,84.0,33.0,8.1,19.0
18986,FIFA Street,60.0,21.0,8,9.0
18987,FIFA Street,60.0,21.0,8,9.0
18988,FIFA Street,60.0,21.0,8,9.0
18989,FIFA Street,60.0,21.0,8,9.0
18992,The Sims 4: City Living,77.0,10.0,5.7,30.0
18998,Blitz: The League II,68.0,34.0,7.2,13.0
18999,Blitz: The League II,68.0,34.0,7.2,13.0
19003,Miami Law,56.0,14.0,8.8,4.0
19005,Capcom vs. SNK 2 EO,80.0,26.0,8.7,13.0
19006,Capcom vs. SNK 2 EO,80.0,26.0,8.7,13.0
19009,Hunter: The Reckoning,70.0,13.0,7.6,7.0
19010,Hunter: The Reckoning,70.0,13.0,7.6,7.0
19022,Baten Kaitos Origins,75.0,21.0,8.9,23.0
19030,NHL 2004,85.0,18.0,8.4,7.0
19031,NHL 2004,85.0,18.0,8.4,7.0
19032,NHL 2004,85.0,18.0,8.4,7.0
19033,NHL 2004,85.0,18.0,8.4,7.0
19035,Surf's Up,61.0,15.0,6.1,9.0
19036,Surf's Up,61.0,15.0,6.1,9.0
19037,Surf's Up,61.0,15.0,6.1,9.0
19040,X-Men: The Official Game,53.0,38.0,8.1,7.0
19041,X-Men: The Official Game,53.0,38.0,8.1,7.0
19042,X-Men: The Official Game,53.0,38.0,8.1,7.0
19043,X-Men: The Official Game,53.0,38.0,8.1,7.0
19044,X-Men: The Official Game,53.0,38.0,8.1,7.0
19045,X-Men: The Official Game,53.0,38.0,8.1,7.0
19046,X-Men: The Official Game,53.0,38.0,8.1,7.0
19047,RLH: Run Like Hell,58.0,27.0,8.2,9.0
19048,RLH: Run Like Hell,58.0,27.0,8.2,9.0
19051,Scribblenauts Unmasked: A DC Comics Adventure,71.0,17.0,6.3,39.0
19052,Scribblenauts Unmasked: A DC Comics Adventure,71.0,17.0,6.3,39.0
19053,Scribblenauts Unmasked: A DC Comics Adventure,71.0,17.0,6.3,39.0
19054,The Ant Bully,52.0,19.0,4.2,6.0
19055,The Ant Bully,52.0,19.0,4.2,6.0
19056,The Ant Bully,52.0,19.0,4.2,6.0
19057,The Ant Bully,52.0,19.0,4.2,6.0
19058,Conflict: Global Terror,62.0,24.0,7.9,8.0
19059,Conflict: Global Terror,62.0,24.0,7.9,8.0
19060,Conflict: Global Terror,62.0,24.0,7.9,8.0
19065,Monster Rancher EVO,58.0,16.0,6.8,8.0
19072,Terraria,85.0,17.0,7.8,112.0
19073,Terraria,85.0,17.0,7.8,112.0
19074,Terraria,85.0,17.0,7.8,112.0
19075,Terraria,85.0,17.0,7.8,112.0
19076,Terraria,85.0,17.0,7.8,112.0
19079,The Whispered World,70.0,41.0,7.6,77.0
19085,Agatha Christie: The ABC Murders,53.0,11.0,6.5,4.0
19086,Agatha Christie: The ABC Murders,53.0,11.0,6.5,4.0
19087,Agatha Christie: The ABC Murders,53.0,11.0,6.5,4.0
19088,Agatha Christie: The ABC Murders,53.0,11.0,6.5,4.0
19091,Help Wanted: 50 Wacky Jobs,65.0,12.0,7,5.0
19093,Beach Spikers: Virtua Beach Volleyball,76.0,31.0,8.1,9.0
19094,Draglade,71.0,23.0,7.5,4.0
19095,Scribblenauts Unmasked: A DC Comics Adventure,68.0,7.0,6.2,20.0
19096,Scribblenauts Unmasked: A DC Comics Adventure,68.0,7.0,6.2,20.0
19097,Scribblenauts Unmasked: A DC Comics Adventure,68.0,7.0,6.2,20.0
19101,Jade Cocoon 2,76.0,16.0,7.8,22.0
19106,Mana Khemia: Student Alliance,41.0,19.0,5.3,37.0
19109,Van Helsing,33.0,11.0,6.3,6.0
19110,Van Helsing,33.0,11.0,6.3,6.0
19111,Van Helsing,33.0,11.0,6.3,6.0
19112,Bee Movie Game,65.0,11.0,7.5,4.0
19113,Bee Movie Game,65.0,11.0,7.5,4.0
19114,Bee Movie Game,65.0,11.0,7.5,4.0
19115,Bee Movie Game,65.0,11.0,7.5,4.0
19116,Resident Evil: Revelations 2,65.0,12.0,7.8,63.0
19117,Resident Evil: Revelations 2,65.0,12.0,7.8,63.0
19118,Resident Evil: Revelations 2,65.0,12.0,7.8,63.0
19119,Resident Evil: Revelations 2,65.0,12.0,7.8,63.0
19120,Resident Evil: Revelations 2,65.0,12.0,7.8,63.0
19126,Kelly Slater's Pro Surfer,80.0,15.0,8,5.0
19127,Kelly Slater's Pro Surfer,80.0,15.0,8,5.0
19128,Kelly Slater's Pro Surfer,80.0,15.0,8,5.0
19131,NFL Tour,49.0,35.0,3.1,45.0
19132,NFL Tour,49.0,35.0,3.1,45.0
19136,Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,49.0,9.0,8,11.0
19138,Resident Evil: Revelations 2,75.0,22.0,7.5,106.0
19139,Resident Evil: Revelations 2,75.0,22.0,7.5,106.0
19140,Resident Evil: Revelations 2,75.0,22.0,7.5,106.0
19141,Resident Evil: Revelations 2,75.0,22.0,7.5,106.0
19142,Resident Evil: Revelations 2,75.0,22.0,7.5,106.0
19147,The Bard's Tale,75.0,50.0,8.8,4.0
19148,The Bard's Tale,75.0,50.0,8.8,4.0
19149,The Bard's Tale,75.0,50.0,8.8,4.0
19152,Alien Hominid,78.0,47.0,8.3,13.0
19153,Alien Hominid,78.0,47.0,8.3,13.0
19170,Myst,43.0,25.0,3.5,6.0
19180,nail'd,64.0,49.0,7.1,16.0
19181,nail'd,64.0,49.0,7.1,16.0
19182,nail'd,64.0,49.0,7.1,16.0
19183,Tom Clancy's Splinter Cell,77.0,21.0,8.6,8.0
19184,Tom Clancy's Splinter Cell,77.0,21.0,8.6,8.0
