,name,critic_score,critic_count,user_score,user_count
10055,Phantom Dust,81.0,37.0,8.5,35.0
10060,Growlanser Generations,81.0,19.0,7.7,19.0
10062,Mega Man Battle Chip Challenge,54.0,25.0,8.3,8.0
10063,Fatal Frame: Maiden of Black Water,67.0,58.0,7.6,226.0
10064,Prince of Persia: Rival Swords,74.0,16.0,8.2,19.0
10068,Cold Winter,73.0,41.0,8.2,23.0
10069,Ring of Red,82.0,15.0,8.7,11.0
10071,Stubbs the Zombie in Rebel Without a Pulse,75.0,55.0,8.1,16.0
10072,Batman: Dark Tomorrow,25.0,13.0,3.6,18.0
10074,Ping Pals,28.0,17.0,3.9,26.0
10075,MLB 13: The Show,75.0,7.0,7.5,21.0
10077,18 Wheeler: American Pro Trucker,52.0,17.0,6.8,8.0
10083,Split/Second,63.0,16.0,6.7,15.0
10084,Warhammer: Battle March,55.0,30.0,6.7,20.0
10085,Batman: Rise of Sin Tzu,67.0,17.0,7.7,6.0
10086,The King of Fighters XII,63.0,57.0,4.2,33.0
10092,Spy vs Spy,53.0,34.0,8,8.0
10093,Coraline,39.0,5.0,2,6.0
10095,Cold Fear,68.0,39.0,7.7,27.0
10097,Zubo,75.0,19.0,7.6,75.0
10100,NHL Hitz 20-03,81.0,19.0,8.5,13.0
10101,Murakumo: Renegade Mech Pursuit,48.0,18.0,7.5,4.0
10103,Gun Metal,63.0,17.0,7.6,8.0
10108,BloodRayne,73.0,17.0,8.5,4.0
10111,ECW Anarchy Rulz,43.0,7.0,6.3,4.0
10112,InuYasha: A Feudal Fairy Tale,69.0,5.0,9,74.0
10113,Where the Wild Things Are,51.0,10.0,5.4,5.0
10115,TMNT,37.0,7.0,4.1,12.0
10117,Sabrina The Teenage Witch: Potion Commotion,63.0,5.0,2.8,6.0
10126,MLB Power Pros,80.0,10.0,8.8,11.0
10127,Dementium II,75.0,25.0,8.3,31.0
10129,GoldenEye: Rogue Agent,58.0,25.0,7.5,18.0
10131,BlazBlue: Calamity Trigger Portable,82.0,14.0,7.8,18.0
10132,AirForce Delta Strike,66.0,22.0,7,6.0
10135,Pimp My Ride,26.0,4.0,3.8,8.0
10137,Capcom vs. SNK 2 EO,68.0,20.0,8.9,27.0
10138,Hot Wheels Velocity X,55.0,4.0,6.4,5.0
10139,Open Season,59.0,15.0,7.3,9.0
10141,de Blob 2,75.0,11.0,8.2,6.0
10142,Call of Juarez: The Cartel,51.0,12.0,3.3,126.0
10150,Space Chimps,57.0,7.0,5.3,12.0
10151,FIFA Soccer 06,77.0,17.0,7.7,20.0
10152,JASF: Jane's Advanced Strike Fighters,41.0,7.0,3.1,7.0
10156,Digimon Story: Cyber Sleuth,75.0,45.0,8.5,289.0
10157,Cloudy With a Chance of Meatballs,68.0,4.0,5.3,4.0
10158,The Settlers,39.0,6.0,5.6,7.0
10159,Stronghold,81.0,19.0,8.9,224.0
10162,Ridge Racer Unbounded,71.0,59.0,7.7,56.0
10164,Mortal Kombat: Deception,77.0,14.0,8.9,15.0
10165,ESPN NHL Hockey,88.0,25.0,8.4,24.0
10168,John Daly's ProStroke Golf,58.0,23.0,4.1,8.0
10169,XXX,50.0,13.0,5,4.0
10172,Truth or Lies,28.0,6.0,5.2,6.0
10173,Worms Forts: Under Siege,63.0,21.0,8,15.0
10176,Project: Snowblind,79.0,44.0,7,10.0
10177,Astro Boy: The Video Game,56.0,4.0,5,4.0
10178,Gabrielle's Ghostly Groove 3D,62.0,9.0,7.4,9.0
10181,Cake Mania,55.0,23.0,6.1,7.0
10182,Disney's Extreme Skate Adventure,76.0,15.0,8.3,7.0
10188,Odama,62.0,42.0,8,17.0
10190,Karaoke Revolution Presents American Idol Encore,70.0,7.0,7,6.0
10192,Naval Ops: Warship Gunner,67.0,17.0,8.9,23.0
10197,Bionicle Heroes,51.0,4.0,5.2,5.0
10198,The King of Fighters 2000/2001,71.0,31.0,8.6,17.0
10199,Valkyrie Drive: Bhikkhuni,72.0,7.0,8.5,11.0
10214,Bodycount,50.0,40.0,3.5,28.0
10216,Ninja Assault,60.0,17.0,5.3,4.0
10217,Samurai Warriors 4,76.0,5.0,8.6,18.0
10229,Alias,64.0,31.0,8,10.0
10232,Calling,49.0,28.0,6.7,16.0
10234,Night at the Museum: Battle of the Smithsonian,50.0,15.0,7.1,8.0
10236,Spyborgs,66.0,30.0,6.3,6.0
10240,NHL Rivals 2004,65.0,39.0,8.8,20.0
10241,Bodycount,53.0,61.0,4.7,73.0
10246,Avatar: The Last Airbender,57.0,9.0,6.3,10.0
10247,Death Jr.: Root of Evil,71.0,14.0,8.1,14.0
10250,Michael Phelps: Push the Limit,48.0,10.0,3.5,6.0
10252,Lost in Blue,69.0,33.0,7.8,21.0
10255,Batman: Return to Arkham,77.0,6.0,8.2,43.0
10262,Constantine,58.0,29.0,7.4,24.0
10263,Charlie and the Chocolate Factory,39.0,20.0,0.5,8.0
10264,Dynasty Tactics 2,78.0,18.0,9.1,13.0
10265,Real World Golf,73.0,11.0,6.3,4.0
10267,Ty the Tasmanian Tiger 2: Bush Rescue,69.0,29.0,8.8,4.0
10270,Blazblue: Continuum Shift Extend,83.0,28.0,7.5,97.0
10272,Mushroom Men: Rise of the Fungi,45.0,16.0,7.3,4.0
10273,The Polar Express,40.0,7.0,4.7,9.0
10274,BMX XXX,58.0,26.0,7.8,9.0
10278,Frogger: Helmet Chaos,66.0,18.0,6.4,5.0
10280,Pimp My Ride,38.0,14.0,3.8,29.0
10290,RIGS: Mechanized Combat League,79.0,42.0,7.9,76.0
10293,Hellboy: The Science of Evil,44.0,31.0,5.7,9.0
10298,NBA Live 16,60.0,17.0,5.6,62.0
10301,Sonic Generations,77.0,11.0,8.3,337.0
10306,Astro Boy: The Video Game,48.0,17.0,3.5,4.0
10316,[Prototype 2],76.0,12.0,6.4,389.0
10320,Cabela's North American Adventures,51.0,5.0,9,4.0
10321,Rengoku: The Tower of Purgatory,43.0,30.0,5.6,22.0
10325,Bust-A-Move DS,75.0,14.0,7,6.0
10327,God Eater 2: Rage Burst,69.0,35.0,8,79.0
10332,BlazBlue: Continuum Shift II,64.0,14.0,6.1,19.0
10334,Mega Man Zero 4,77.0,17.0,9.1,21.0
10335,NASCAR '14,67.0,7.0,4.6,20.0
10336,Where the Wild Things Are,53.0,8.0,4.8,4.0
10338,DJ Max Fever,77.0,5.0,6.5,13.0
10340,Shrek: Forever After,62.0,22.0,6.2,9.0
10343,Dawn of Discovery,82.0,11.0,7.3,7.0
10344,Pro Evolution Soccer 2016,85.0,14.0,6.2,144.0
10346,Tiger Woods PGA Tour 06,82.0,19.0,4.8,4.0
10350,ArmA III,74.0,38.0,7.4,866.0
10355,FIFA World Cup Germany 2006,72.0,15.0,7.3,8.0
10357,Reign of Fire,54.0,9.0,5.9,7.0
10359,MLB 14: The Show,68.0,6.0,7,25.0
10360,Rogue Warrior,28.0,33.0,2.8,64.0
10366,Mace Griffin: Bounty Hunter,64.0,27.0,8.2,11.0
10369,Martian Gothic: Unification,64.0,4.0,6.1,16.0
10371,Fight Club,37.0,29.0,4.7,13.0
10374,Tom Clancy's Splinter Cell: Conviction,83.0,20.0,5.2,672.0
10385,FlatOut: Ultimate Carnage,80.0,44.0,8.8,66.0
10387,Digimon Digital Card Battle,51.0,5.0,9,44.0
10389,Dragon Ball Z: Battle of Z,66.0,7.0,7.5,54.0
10391,Aquapazza: Aquaplus Dream Match,75.0,13.0,7.8,20.0
10395,Lucha Libre AAA: Heroes del Ring,54.0,6.0,7.1,10.0
10396,Dead to Rights II,54.0,35.0,7.4,5.0
10400,Pac-Man and the Ghostly Adventures 2,60.0,7.0,6.5,10.0
10401,Trauma Center: Under the Knife 2,79.0,29.0,8.5,11.0
10409,SimCity 2000,62.0,9.0,7.8,11.0
10413,X-Men: The Official Game,50.0,17.0,7.8,6.0
10414,"Sakura Wars: So Long, My Love",75.0,30.0,7.3,31.0
10416,Mind Zero,59.0,13.0,6,72.0
10417,Rocky Balboa,58.0,17.0,6.6,11.0
10422,Gravity Games Bike: Street Vert Dirt,24.0,12.0,4.1,27.0
10423,Top Spin,67.0,28.0,7.8,12.0
10425,Family Feud: 2012 Edition,47.0,4.0,5.3,6.0
10428,UFC: Tapout 2,66.0,14.0,7.3,4.0
10430,The Book of Unwritten Tales,82.0,32.0,8.2,144.0
10434,The Godfather: Mob Wars,59.0,34.0,7.9,16.0
10439,Vexx,70.0,21.0,8.5,10.0
10440,F1 Career Challenge,70.0,15.0,7.7,15.0
10441,Pariah,70.0,52.0,7.4,19.0
10444,Metal Slug 3,76.0,56.0,5.1,15.0
10447,Sacred 3,56.0,13.0,3.4,46.0
10450,Winning Eleven: Pro Evolution Soccer 2007,79.0,22.0,6.5,33.0
10451,Banjo-Pilot,68.0,22.0,5.9,9.0
10452,Gallop Racer 2006,69.0,15.0,8.3,8.0
10453,Wasteland 2,81.0,65.0,7.3,1170.0
10454,The First Templar,52.0,21.0,6.3,26.0
10455,Patapon 2,81.0,49.0,8.3,62.0
10457,Frogger: Ancient Shadow,54.0,17.0,4,5.0
10458,Princess Debut,71.0,6.0,7.4,7.0
10459,Pro Evolution Soccer 2014,74.0,9.0,4.4,239.0
10461,Metal Arms: Glitch in the System,83.0,30.0,9.3,19.0
10464,Tom Clancy's Splinter Cell: Chaos Theory,81.0,28.0,8.5,15.0
10465,Escape From Monkey Island,84.0,21.0,8.2,11.0
10467,The Lord of the Rings: Conquest,61.0,9.0,7.8,6.0
10477,Gretzky NHL,61.0,23.0,7.4,10.0
10480,Dropship: United Peace Force,78.0,17.0,8.6,10.0
10481,Road Rash: Jailbreak,78.0,15.0,9.3,23.0
10482,Syberia,72.0,17.0,7,5.0
10483,Thrillville: Off the Rails,72.0,7.0,0.6,24.0
10484,Cloudy With a Chance of Meatballs,66.0,9.0,6,5.0
10485,G1 Jockey 3,71.0,12.0,9,10.0
10488,Exit DS,64.0,25.0,6.7,6.0
10491,Riviera: The Promised Land,76.0,26.0,9.2,21.0
10492,Blades of Time,52.0,23.0,6.5,30.0
10493,Yggdra Union: We'll Never Fight Alone,73.0,17.0,7.9,18.0
10498,Bujingai: The Forsaken City,72.0,28.0,7.5,14.0
10500,Universe at War: Earth Assault,66.0,44.0,8.3,57.0
10504,Death By Degrees,51.0,45.0,6.2,24.0
10509,Rome: Total War,92.0,58.0,9.1,1050.0
10511,Doom 3,87.0,83.0,7.6,896.0
10516,Ride,54.0,9.0,5.3,17.0
10518,NASCAR The Game: Inside Line,72.0,7.0,3.4,27.0
10520,JU-ON: The Grudge,39.0,32.0,5.6,34.0
10522,Colin McRae Rally 04,84.0,33.0,8.1,19.0
10525,FIFA Street,60.0,21.0,8,9.0
10528,The Sims 4: City Living,77.0,10.0,5.7,30.0
10532,Hot Wheels: Stunt Track Challenge,63.0,11.0,6.2,5.0
10534,Blitz: The League II,68.0,34.0,7.2,13.0
10538,Miami Law,56.0,14.0,8.8,4.0
10540,Capcom vs. SNK 2 EO,80.0,26.0,8.7,13.0
10543,Hunter: The Reckoning,70.0,13.0,7.6,7.0
10553,Baten Kaitos Origins,75.0,21.0,8.9,23.0
10554,E·O·E: Eve of Extinction,57.0,28.0,7.2,6.0
10559,NHL 2004,85.0,18.0,8.4,7.0
10561,Surf's Up,61.0,15.0,6.1,9.0
10564,X-Men: The Official Game,53.0,38.0,8.1,7.0
10565,RLH: Run Like Hell,58.0,27.0,8.2,9.0
10568,Scribblenauts Unmasked: A DC Comics Adventure,71.0,17.0,6.3,39.0
10569,The Ant Bully,52.0,19.0,4.2,6.0
10570,Conflict: Global Terror,62.0,24.0,7.9,8.0
10572,Monster Rancher EVO,58.0,16.0,6.8,8.0
10577,Terraria,85.0,17.0,7.8,112.0
10579,The Whispered World,70.0,41.0,7.6,77.0
10585,Agatha Christie: The ABC Murders,53.0,11.0,6.5,4.0
10588,Help Wanted: 50 Wacky Jobs,65.0,12.0,7,5.0
10590,Beach Spikers: Virtua Beach Volleyball,76.0,31.0,8.1,9.0
10591,Draglade,71.0,23.0,7.5,4.0
10592,Scribblenauts Unmasked: A DC Comics Adventure,68.0,7.0,6.2,20.0
10596,Jade Cocoon 2,76.0,16.0,7.8,22.0
10601,Mana Khemia: Student Alliance,41.0,19.0,5.3,37.0
10604,Van Helsing,33.0,11.0,6.3,6.0
10605,Bee Movie Game,65.0,11.0,7.5,4.0
10606,Resident Evil: Revelations 2,65.0,12.0,7.8,63.0
10612,Kelly Slater's Pro Surfer,80.0,15.0,8,5.0
10615,NFL Tour,49.0,35.0,3.1,45.0
10617,Harry Potter and the Deathly Hallows - Part 1,37.0,5.0,4.1,33.0
10618,Sudoku Mania,25.0,4.0,3.5,4.0
10619,Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,49.0,9.0,8,11.0
10621,Resident Evil: Revelations 2,75.0,22.0,7.5,106.0
10625,The Bard's Tale,75.0,50.0,8.8,4.0
10628,Alien Hominid,78.0,47.0,8.3,13.0
10643,Myst,43.0,25.0,3.5,6.0
10651,nail'd,64.0,49.0,7.1,16.0
10652,Tom Clancy's Splinter Cell,77.0,21.0,8.6,8.0
10653,Bullet Witch,55.0,59.0,6.1,41.0
10654,Spider-Man: Web of Shadows,77.0,12.0,7.5,14.0
10655,Pinball Hall of Fame: The Williams Collection,67.0,5.0,7.3,8.0
10656,Rolling Stone: Drum King,32.0,4.0,1.8,4.0
10657,NBA Ballers: Rebound,69.0,17.0,7.7,7.0
10659,Silent Scope Complete,69.0,25.0,7.4,5.0
10660,King's Field: The Ancient City,60.0,14.0,8.5,13.0
10663,Leisure Suit Larry: Box Office Bust,17.0,11.0,1.7,37.0
10670,Indigo Prophecy,84.0,51.0,7.7,39.0
10677,Sneakers,28.0,13.0,4.6,8.0
10679,NHL 2K6,75.0,37.0,6.1,24.0
10682,X-Men: Destiny,36.0,10.0,4.5,15.0
10683,College Hoops 2K6,82.0,17.0,9.2,6.0
10684,Contact,73.0,36.0,8.2,35.0
10693,Harvey Birdman: Attorney at Law,62.0,19.0,8,8.0
10700,Predator: Concrete Jungle,46.0,17.0,8,10.0
10703,Opoona,65.0,33.0,7.7,14.0
10706,Universal Studios Theme Parks Adventure,39.0,11.0,2.9,11.0
10708,Steins;Gate,83.0,16.0,9.2,87.0
10713,Rocky: Legends,67.0,21.0,5.2,6.0
10721,Star Trek: Shattered Universe,42.0,19.0,8.3,18.0
10725,Ultra Street Fighter IV,71.0,28.0,5.9,94.0
10726,EVE: Valkyrie,73.0,26.0,6.3,37.0
10727,Dragon Ball: Evolution,28.0,16.0,0.9,50.0
10729,The Crew: Wild Run,73.0,13.0,6.8,50.0
10737,Natural Doctrine,53.0,31.0,6,79.0
10738,NeverDead,52.0,46.0,5.5,65.0
10740,MotoGP 07,62.0,26.0,9.1,7.0
10741,Blades of Time,53.0,19.0,7.2,22.0
10743,Thor: God of Thunder,55.0,10.0,4.2,5.0
10748,Cubic Ninja,51.0,15.0,5.9,14.0
10753,F1 2014,61.0,20.0,4.8,65.0
10755,Harvest Moon: Frantic Farming,72.0,7.0,6.8,6.0
10758,Blue Dragon: Awakened Shadow,63.0,27.0,6.6,10.0
10760,Shining Force EXA,64.0,24.0,7.3,17.0
10764,Digimon World DS,71.0,8.0,7.6,27.0
10767,MySims SkyHeroes,56.0,15.0,5.5,4.0
10770,Guilty Gear Isuka,73.0,39.0,7.5,13.0
10775,Tornado Outbreak,71.0,7.0,8.2,5.0
10778,Shovel Knight,88.0,24.0,8.3,280.0
10784,Operation Abyss: New Tokyo Legacy,66.0,25.0,7.3,24.0
10789,MotoGP 2,87.0,23.0,8.5,14.0
10798,Heatseeker,62.0,25.0,6.2,32.0
10799,Ar tonelico: Melody of Elemia,71.0,30.0,7.7,43.0
10801,Castlevania Double Pack,86.0,4.0,8.4,12.0
10803,Samurai Warriors 4: Empires,71.0,29.0,6.5,15.0
10806,Steel Battalion,83.0,20.0,8.5,20.0
10810,Power Stone Collection,74.0,34.0,6.8,6.0
10811,Cartoon Network: Punch Time Explosion,58.0,16.0,5.9,28.0
10814,"Blast Works: Build, Trade, Destroy",78.0,30.0,7.7,17.0
10817,SNK vs. Capcom Card Fighters DS,48.0,19.0,4.8,6.0
10819,Medieval II: Total War,88.0,39.0,8.9,648.0
10821,Darkest of Days,44.0,25.0,4.8,76.0
10822,Skylanders Imaginators,78.0,14.0,6,8.0
10823,Minority Report: Everybody Runs,54.0,18.0,5,4.0
10824,NASCAR,66.0,13.0,5.3,6.0
10826,One Piece: Burning Blood,62.0,4.0,7.8,10.0
10828,Rio,60.0,16.0,7,7.0
10832,Playboy: The Mansion,61.0,43.0,4.1,9.0
10834,Disney's Aladdin in Nasira's Revenge,61.0,11.0,8.3,7.0
10840,Barnyard,62.0,13.0,8.7,10.0
10841,Ultimate Marvel vs. Capcom 3,80.0,36.0,6.2,114.0
10842,MindJack,43.0,42.0,1.2,116.0
10843,Pac-Man World 3,66.0,17.0,7.3,10.0
10847,Glory Days 2,73.0,28.0,7.3,6.0
10849,Brain Age: Concentration Training,71.0,11.0,7.9,17.0
10850,Crash 'N' Burn,65.0,25.0,6.4,7.0
10856,Pac-Man and the Ghostly Adventures 2,59.0,11.0,6.3,4.0
10857,Hakuoki: Demon of the Fleeting Blossom,79.0,4.0,8.3,30.0
10859,Speed Kings,61.0,13.0,7.8,6.0
10860,Dungeons,65.0,35.0,4.6,106.0
10861,Little League World Series Baseball 2008,70.0,8.0,8,6.0
10862,Winter Stars,46.0,9.0,6.5,4.0
10867,Bladestorm: The Hundred Years' War,63.0,26.0,6.8,16.0
10874,Burnout Paradise: The Ultimate Box,87.0,26.0,7.5,435.0
10877,Forever Kingdom,64.0,13.0,7.8,6.0
10879,Altered Beast: Guardian of the Realms,63.0,13.0,4.8,4.0
10881,The Legend of Heroes: A Tear of Vermillion,68.0,24.0,7.7,26.0
10884,Raven Squad: Operation Hidden Dagger,38.0,22.0,3.5,37.0
10885,Age of Empires II: The Age of Kings,92.0,21.0,9,801.0
10886,Family Party: 30 Great Games,42.0,10.0,1,7.0
10887,Shining Tears,61.0,14.0,6.5,11.0
10889,MotoGP,84.0,18.0,8.4,16.0
10890,Scaler,70.0,20.0,8.6,18.0
10891,Halo 2,72.0,32.0,5.6,216.0
10893,Gradius V,82.0,46.0,8.5,13.0
10895,Medal of Honor: Vanguard,56.0,29.0,7,24.0
10900,Beaterator,80.0,44.0,7.8,12.0
10905,Arcania: Gothic 4,64.0,21.0,5.2,52.0
10909,Psychonauts,86.0,33.0,8.7,61.0
10910,Code Lyoko: Quest for Infinity,58.0,15.0,8.5,8.0
10923,Digimon Rumble Arena 2,63.0,9.0,7.3,23.0
10926,Teenage Mutant Ninja Turtles: Mutants in Manhattan,44.0,49.0,5.5,163.0
10927,Ribbit King,58.0,10.0,6.5,4.0
10929,Alien Hominid,78.0,28.0,8.5,15.0
10931,Rygar: The Battle of Argus,52.0,29.0,7,4.0
10935,Ninja Gaiden Black,94.0,32.0,8.7,121.0
10938,Touch Detective,60.0,25.0,6.8,6.0
10945,Trivial Pursuit unhinged,58.0,10.0,8,4.0
10946,NCAA March Madness 08,67.0,15.0,3.8,4.0
10947,InuYasha: Secret of the Divine Jewel,46.0,13.0,7.6,17.0
10950,Bloody Roar 4,59.0,25.0,8.6,43.0
10953,Atari Classics Evolved,64.0,17.0,6,4.0
10955,I-Ninja,77.0,18.0,7.6,8.0
10960,Steins;Gate 0,86.0,7.0,9.3,20.0
10964,Football Manager 2017,81.0,41.0,4.3,57.0
10966,Wild ARMs: Alter Code F,73.0,25.0,8.3,26.0
10967,Army Corps of Hell,57.0,43.0,6.6,28.0
10970,Shrek SuperSlam,71.0,20.0,9.3,4.0
10972,Ultimate Mortal Kombat,73.0,26.0,8.6,22.0
10977,Total Overdose: A Gunslinger's Tale in Mexico,71.0,36.0,9,25.0
10981,Metal Slug X,85.0,9.0,8.8,31.0
10983,Romance of the Three Kingdoms X,71.0,13.0,8.5,10.0
10985,Prinny: Can I Really Be the Hero?,72.0,45.0,7,41.0
10990,GripShift,70.0,37.0,8.7,22.0
10992,Fighting Fantasy: The Warlock of Firetop Mountain,45.0,10.0,8.1,31.0
10998,Beowulf: The Game,44.0,4.0,5.4,7.0
10999,Skies of Arcadia,93.0,21.0,9.4,98.0
11000,NASCAR: Dirt to Daytona,85.0,8.0,7.3,7.0
11003,Road Trip,80.0,4.0,9,41.0
11006,Jimmie Johnson's Anything With an Engine,65.0,5.0,8.8,8.0
11012,echochrome,79.0,28.0,7.7,13.0
11013,Project Eden,71.0,20.0,7.8,8.0
11014,Riviera: The Promised Land,68.0,11.0,7.7,17.0
11015,Digimon All-Star Rumble,49.0,12.0,5.8,32.0
11018,Driver: Renegade,48.0,13.0,5,20.0
11023,Yaiba: Ninja Gaiden Z,43.0,46.0,4.5,84.0
11024,Castlevania: Lords of Shadow 2,70.0,22.0,7.8,239.0
11025,Ghosthunter,69.0,44.0,8.7,22.0
11027,Shadow of Destiny,54.0,6.0,8.2,5.0
11029,Mimana Iyar Chronicle,45.0,6.0,5.8,8.0
11030,Michael Jackson: The Experience,57.0,27.0,5.8,19.0
11032,Def Jam Fight For NY: The Takeover,79.0,25.0,8.2,16.0
11034,Tom Clancy's EndWar,69.0,11.0,5.8,4.0
11038,JASF: Jane's Advanced Strike Fighters,45.0,5.0,4.5,8.0
11040,Astro Boy: Omega Factor,85.0,37.0,8.6,18.0
11041,Disgaea Infinite,64.0,15.0,4.4,40.0
11044,Phantom Brave: The Hermuda Triangle,65.0,16.0,7.3,11.0
11045,Fullmetal Alchemist: Dual Sympathy,58.0,15.0,7.3,12.0
11052,Lock's Quest,80.0,32.0,8.7,27.0
11053,Rugby 2005,71.0,15.0,8.6,19.0
11060,Pokemon Rumble World,58.0,16.0,6.4,69.0
11067,Spectral Force Genesis,46.0,8.0,7,5.0
11070,Last Rebellion,44.0,30.0,4.6,34.0
11076,DriveClub VR,67.0,34.0,7.4,110.0
11080,Quantum Theory,37.0,39.0,3.6,31.0
11086,Tornado Outbreak,69.0,15.0,7.6,8.0
11091,Justice League Heroes,43.0,9.0,5.7,7.0
11094,Space Invaders Extreme,84.0,29.0,6.8,13.0
11096,Mystic Heroes,67.0,13.0,8.5,26.0
11102,Zoids Assault,46.0,17.0,7.3,7.0
11103,Arslan: The Warriors of Legend,69.0,43.0,6.6,23.0
11107,Freestyle Metal X,67.0,25.0,8.3,17.0
11112,Dark Angel: Vampire Apocalypse,53.0,9.0,5.6,5.0
11114,Damnation,36.0,36.0,2.8,40.0
11129,Supreme Commander,56.0,24.0,5.7,19.0
11131,Transworld Snowboarding,74.0,14.0,9.2,14.0
11133,World Soccer Winning Eleven 8 International,90.0,25.0,8.4,11.0
11134,Sniper Elite,77.0,25.0,8.5,11.0
11135,Mahjong Cub3D,67.0,11.0,5.3,4.0
11136,Test Drive: Eve of Destruction,72.0,28.0,8.7,7.0
11137,Blazblue: Continuum Shift Extend,73.0,6.0,7.5,27.0
11138,Crimson Sea,78.0,19.0,8.2,10.0
11141,Red Bull BC One,48.0,15.0,5.3,8.0
11142,The Weakest Link,63.0,7.0,7.2,6.0
11145,Viewtiful Joe: Red Hot Rumble,63.0,24.0,6.3,6.0
11146,Wolfenstein: The Old Blood,76.0,30.0,7.6,338.0
11147,GRID Autosport,75.0,15.0,6,56.0
11150,Ikaruga,85.0,52.0,8.5,42.0
11151,The Suffering: Ties That Bind,76.0,36.0,9.1,8.0
11158,Nobunaga's Ambition: Iron Triangle,76.0,8.0,8,7.0
11163,The Mummy: Tomb of the Dragon Emperor,39.0,7.0,6.4,5.0
11166,Knights in the Nightmare,75.0,10.0,7.7,7.0
11169,Terraria,71.0,6.0,7.1,21.0
11176,Digimon World 4,55.0,4.0,8.1,19.0
11178,Spectral Force 3,59.0,16.0,7.5,19.0
11182,Ty the Tasmanian Tiger 3: Night of the Quinkan,68.0,11.0,8,9.0
11187,The Ant Bully,45.0,12.0,1.4,5.0
11188,Risen 3: Titan Lords,65.0,49.0,5.7,822.0
11191,Battle Fantasia,71.0,22.0,6.6,8.0
11193,Karaoke Revolution,80.0,13.0,8.5,4.0
11194,Fire Pro Wrestling Returns,78.0,12.0,8.5,17.0
11195,Obscure: The Aftermath,66.0,25.0,8.2,20.0
11196,Jimmy Neutron: Boy Genius,42.0,4.0,5.1,7.0
11197,Henry Hatsworth in the Puzzling Adventure,82.0,46.0,8,38.0
11199,Rollcage Stage II,85.0,7.0,8.9,16.0
11200,Samurai Warriors 2: Xtreme Legends,50.0,11.0,8,9.0
11205,Spider-Man: Edge of Time,62.0,9.0,5.2,6.0
11208,Jumper: Griffin's Story,28.0,5.0,2.5,11.0
11209,Forgotten Realms: Demon Stone,72.0,17.0,6.5,6.0
11211,Rock Band 3,79.0,8.0,5.5,6.0
11212,LEGO Star Wars II: The Original Trilogy,55.0,5.0,7,6.0
11215,Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,65.0,19.0,7.3,6.0
11219,Top Gear Rally,78.0,12.0,7.6,5.0
11220,Red Faction: Armageddon,75.0,29.0,6.7,273.0
11221,BIT.TRIP COMPLETE,84.0,19.0,8.7,18.0
11223,Rugby 15,20.0,4.0,3.1,30.0
11226,XIII,73.0,27.0,7.7,20.0
11228,Data East Arcade Classics,56.0,7.0,8.2,5.0
11233,Wizardry: Tale of the Forsaken Land,70.0,14.0,7.5,6.0
11234,ShellShock 2: Blood Trails,30.0,21.0,5.9,33.0
11236,F.E.A.R. Files,66.0,43.0,7.1,16.0
11245,The Smurfs 2,42.0,5.0,5.6,21.0
11246,Lara Croft and the Temple of Osiris,74.0,40.0,6.7,128.0
11249,The Sims 2: Apartment Life,75.0,10.0,7.7,19.0
11250,Killer7,70.0,39.0,8.1,36.0
11251,Age of Mythology,89.0,31.0,8.9,484.0
11254,Astro Boy,54.0,29.0,6.9,7.0
11258,Puss in Boots,70.0,4.0,7,4.0
11259,Monster House,69.0,10.0,9,4.0
11261,Cloudy With a Chance of Meatballs,62.0,12.0,6.5,11.0
11263,MetropolisMania,63.0,5.0,7.1,16.0
11271,NCAA Football 08,82.0,4.0,8.1,8.0
11273,Ephemeral Fantasia,48.0,16.0,6.3,39.0
11274,1 vs. 100,38.0,5.0,3.2,5.0
11288,Counter-Strike: Source,88.0,9.0,8.9,9851.0
11291,Gray Matter,72.0,27.0,7.7,80.0
11293,America's Army: True Soldiers,43.0,11.0,6.7,55.0
11296,Raiden Fighters Aces,73.0,11.0,7.5,12.0
11299,NASCAR The Game: Inside Line,76.0,4.0,4.5,15.0
11300,Star Wars: Empire at War,79.0,45.0,8.4,240.0
11302,BlazBlue Central Fiction,85.0,21.0,7.6,39.0
11310,Sega GT Online,72.0,32.0,9.2,5.0
11314,Knights in the Nightmare,76.0,25.0,8.6,23.0
11316,Marvel Nemesis: Rise of the Imperfects,34.0,6.0,6.5,16.0
11326,Nano Assault,75.0,8.0,7.7,18.0
11327,Captain America: Super Soldier,51.0,9.0,5,6.0
11328,Onimusha Tactics,64.0,21.0,8.7,7.0
11329,Bomberman Jetters,70.0,21.0,7.9,10.0
11331,TOCA Race Driver 3,82.0,26.0,7.2,15.0
11332,Mad Dog McCree: Gunslinger Pack,31.0,6.0,5,11.0
11335,How to Train Your Dragon 2,47.0,4.0,4.9,7.0
11336,Blacksite: Area 51,56.0,23.0,6.3,18.0
11337,Disney's Donald Duck: Goin' Quackers,73.0,10.0,7.3,7.0
11338,Ultimate Brain Games,80.0,9.0,8.3,7.0
11341,Exit,77.0,36.0,7.7,13.0
11344,Harvey Birdman: Attorney at Law,60.0,28.0,7.8,5.0
11352,Aliens versus Predator: Extinction,64.0,19.0,7.7,21.0
11353,Bejeweled 3,82.0,27.0,8.1,86.0
11354,RTX Red Rock,49.0,23.0,5,4.0
